,airfoil,X_1,X_2,X_3,X_4,X_5,X_6,X_7,X_8,X_9,X_10,X_11,X_12,X_13,X_14,X_15,X_16,X_17,X_18,X_19,X_20,X_21,Y_1,Y_2,Y_3,Y_4,Y_5,Y_6,Y_7,Y_8,Y_9,Y_10,Y_11,Y_12,Y_13,Y_14,Y_15,Y_16,Y_17,Y_18,Y_19,Y_20,Y_21,re,alpha,cl
388,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,1000000,60,0.875
389,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,1000000,65,0.765
390,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,1000000,70,0.65
391,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,1000000,75,0.515
392,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,1000000,80,0.37
393,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,1000000,85,0.22
394,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,1000000,90,0.07
395,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,1000000,95,-0.07
396,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,1000000,100,-0.22
397,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,1000000,105,-0.37
398,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,1000000,110,-0.51
399,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,1000000,115,-0.625
400,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,1000000,120,-0.735
401,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,1000000,125,-0.84
402,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,1000000,130,-0.91
403,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,1000000,135,-0.945
404,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,1000000,140,-0.945
405,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,1000000,145,-0.91
406,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,1000000,150,-0.85
407,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,1000000,155,-0.74
408,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,1000000,160,-0.66
409,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,1000000,165,-0.675
410,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,1000000,170,-0.85
411,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,1000000,175,-0.69
412,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,1000000,180,0.0
413,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,2000000,0,0.0
414,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,2000000,1,0.11
415,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,2000000,2,0.22
416,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,2000000,3,0.33
417,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,2000000,4,0.44
418,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,2000000,5,0.55
419,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,2000000,6,0.66
420,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,2000000,7,0.77
421,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,2000000,8,0.88
422,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,2000000,9,0.99
423,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,2000000,10,1.0727
424,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,2000000,11,1.1539
425,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,2000000,12,1.2072
426,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,2000000,13,1.2169
427,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,2000000,14,1.1614
428,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,2000000,15,1.0478
429,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,2000000,16,0.9221
430,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,2000000,17,0.7826
431,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,2000000,18,0.7163
432,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,2000000,19,0.7091
433,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,2000000,20,0.7269
434,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,2000000,21,0.7595
435,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,2000000,22,0.7981
436,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,2000000,23,0.8429
437,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,2000000,24,0.8882
438,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,2000000,25,0.9352
439,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,2000000,26,0.9842
440,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,2000000,27,1.0355
441,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,2000000,30,0.915
442,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,2000000,35,1.02
443,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,2000000,40,1.075
444,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,2000000,45,1.085
445,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,2000000,50,1.04
446,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,2000000,55,0.965
447,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,2000000,60,0.875
448,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,2000000,65,0.765
449,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,2000000,70,0.65
450,naca_0012,1,0.975528,0.904508,0.793893,0.654508,0.5,0.345492,0.206107,0.095492,0.024472,0,0.024472,0.095492,0.206107,0.345492,0.5,0.654508,0.793893,0.904508,0.975528,1,0,0.003501,0.013071,0.026405,0.040686,0.052862,0.059557,0.057712,0.046049,0.025893,0,-0.025893,-0.046049,-0.057712,-0.059557,-0.052862,-0.040686,-0.026405,-0.013071,-0.003501,0,2000000,75,0.515
